dew,temperature,pression
-14,-6.0,1033.0
-16,-7.0,1032.0
-15,-8.0,1032.0
-16,-8.0,1031.0
-15,-7.0,1031.0
-16,-8.0,1032.0
-13,-6.0,1032.0
-14,-3.0,1033.0
-14,-1.0,1032.0
-18,1.0,1031.0
-18,1.0,1030.0
-18,2.0,1029.0
-17,2.0,1029.0
-16,1.0,1029.0
-15,-1.0,1029.0
-14,-2.0,1029.0
-13,-2.0,1030.0
-11,-2.0,1030.0
-12,-1.0,1031.0
-11,-1.0,1031.0
-12,-1.0,1031.0
-12,-2.0,1031.0
-13,-3.0,1031.0
-12,-3.0,1031.0
-12,-2.0,1032.0
-12,-1.0,1031.0
-12,-2.0,1031.0
-12,-1.0,1032.0
-16,0.0,1032.0
-16,0.0,1033.0
-16,0.0,1034.0
-19,0.0,1034.0
-19,1.0,1034.0
-19,2.0,1033.0
-19,1.0,1033.0
-19,2.0,1032.0
-20,2.0,1032.0
-20,1.0,1032.0
-18,0.0,1033.0
-18,-3.0,1034.0
-20,-1.0,1035.0
-21,-2.0,1035.0
-21,-3.0,1036.0
-21,-4.0,1037.0
-21,-5.0,1037.0
-21,-5.0,1037.0
-21,-6.0,1037.0
-20,-6.0,1036.0
-20,-7.0,1036.0
-20,-7.0,1036.0
-22,-10.0,1035.0
-20,-11.0,1035.0
-20,-10.0,1035.0
-20,-6.0,1035.0
-20,-4.0,1035.0
-20,-3.0,1035.0
-20,-1.0,1034.0
-23,1.0,1032.0
-23,0.0,1031.0
-20,0.0,1030.0
-23,0.0,1029.0
-20,-1.0,1029.0
-20,-3.0,1029.0
-19,-4.0,1029.0
-19,-5.0,1029.0
-19,-5.0,1029.0
-18,-8.0,1030.0
-17,-7.0,1030.0
-18,-7.0,1030.0
-18,-9.0,1030.0
-18,-7.0,1030.0
-18,-10.0,1030.0
-19,-8.0,1030.0
-20,-10.0,1030.0
-19,-11.0,1030.0
-20,-10.0,1030.0
-19,-8.0,1031.0
-19,-7.0,1031.0
-19,-6.0,1032.0
-19,-4.0,1032.0
-20,-3.0,1032.0
-20,-1.0,1031.0
-20,-1.0,1030.0
-20,0.0,1029.0
-22,0.0,1030.0
-21,0.0,1030.0
-21,-2.0,1030.0
-20,-4.0,1031.0
-19,-1.0,1031.0
-19,-4.0,1032.0
-17,-6.0,1032.0
-18,-8.0,1032.0
-18,-9.0,1032.0
-19,-8.0,1032.0
-18,-5.0,1033.0
-19,-6.0,1033.0
-19,-10.0,1033.0
-18,-10.0,1033.0
-18,-7.0,1033.0
-18,-9.0,1033.0
-18,-11.0,1034.0
-17,-10.0,1035.0
-15,-3.0,1035.0
-17,-1.0,1035.0
-20,1.0,1036.0
-20,1.0,1035.0
-21,1.0,1034.0
-21,2.0,1034.0
-21,2.0,1034.0
-21,1.0,1034.0
-19,-1.0,1034.0
-18,-3.0,1035.0
-16,0.0,1035.0
-16,-5.0,1036.0
-18,-5.0,1036.0
-17,-2.0,1036.0
-19,-4.0,1037.0
-19,-4.0,1037.0
-19,-5.0,1037.0
-19,-3.0,1037.0
-19,-4.0,1037.0
-19,-5.0,1037.0
-19,-9.0,1036.0
-18,-8.0,1036.0
-18,-8.0,1036.0
-16,-8.0,1037.0
-16,-3.0,1037.0
-18,-1.0,1037.0
-20,0.0,1037.0
-21,1.0,1035.0
-21,2.0,1034.0
-21,2.0,1033.0
-21,4.0,1033.0
-21,2.0,1033.0
-19,1.0,1033.0
-16,-1.0,1033.0
-16,-1.0,1033.0
-16,-2.0,1034.0
-15,-2.0,1034.0
-15,-5.0,1034.0
-15,-6.0,1034.0
-15,-8.0,1034.0
-14,-7.0,1034.0
-14,-7.0,1034.0
-15,-7.0,1034.0
-16,-8.0,1034.0
-16,-9.0,1033.0
-16,-8.0,1033.0
-16,-8.0,1033.0
-17,-9.0,1034.0
-14,-7.0,1034.0
-14,-4.0,1034.0
-15,-2.0,1034.0
-15,0.0,1032.0
-17,1.0,1031.0
-17,2.0,1031.0
-17,1.0,1030.0
-16,0.0,1030.0
-14,-2.0,1031.0
-13,-3.0,1031.0
-12,-4.0,1031.0
-12,-5.0,1031.0
-12,-6.0,1031.0
-12,-6.0,1031.0
-13,-7.0,1031.0
-14,-8.0,1031.0
-13,-8.0,1031.0
-15,-8.0,1031.0
-15,-9.0,1031.0
-16,-9.0,1031.0
-14,-7.0,1031.0
-17,-10.0,1031.0
-16,-9.0,1031.0
-15,-6.0,1031.0
-13,-2.0,1032.0
-17,3.0,1033.0
-16,4.0,1032.0
-17,4.0,1032.0
-17,5.0,1031.0
-18,6.0,1031.0
-18,6.0,1031.0
-19,5.0,1031.0
-18,1.0,1032.0
-17,1.0,1033.0
-16,-1.0,1033.0
-14,-2.0,1034.0
-14,-4.0,1035.0
-13,-4.0,1035.0
-13,-6.0,1035.0
-14,-6.0,1036.0
-14,-6.0,1036.0
-15,-9.0,1036.0
-14,-8.0,1036.0
-15,-9.0,1036.0
-14,-8.0,1035.0
-14,-9.0,1035.0
-14,-9.0,1036.0
-13,-9.0,1036.0
-12,-6.0,1037.0
-11,-4.0,1036.0
-11,-1.0,1036.0
-10,0.0,1035.0
-11,0.0,1034.0
-10,1.0,1033.0
-10,1.0,1032.0
-11,0.0,1032.0
-10,-2.0,1031.0
-10,-4.0,1032.0
-10,-4.0,1032.0
-10,-4.0,1032.0
-9,-4.0,1031.0
-9,-4.0,1031.0
-9,-5.0,1031.0
-10,-6.0,1031.0
-11,-7.0,1030.0
-11,-7.0,1029.0
-10,-7.0,1029.0
-10,-7.0,1028.0
-10,-7.0,1028.0
-12,-8.0,1028.0
-12,-8.0,1028.0
-12,-8.0,1029.0
-10,-6.0,1029.0
-8,-3.0,1029.0
-10,-1.0,1028.0
-11,2.0,1026.0
-11,4.0,1025.0
-14,7.0,1024.0
-15,6.0,1024.0
-19,6.0,1025.0
-22,4.0,1026.0
-23,2.0,1028.0
-23,1.0,1030.0
-23,-1.0,1031.0
-23,-2.0,1031.0
-24,-3.0,1032.0
-23,-3.0,1032.0
-22,-3.0,1032.0
-22,-4.0,1032.0
-21,-4.0,1032.0
-22,-4.0,1033.0
-22,-5.0,1034.0
-22,-5.0,1034.0
-23,-5.0,1035.0
-23,-5.0,1035.0
-23,-5.0,1036.0
-23,-3.0,1036.0
-23,-2.0,1036.0
-23,-1.0,1036.0
-26,1.0,1035.0
-26,2.0,1034.0
-25,2.0,1033.0
-26,2.0,1033.0
-25,2.0,1033.0
-25,1.0,1034.0
-25,0.0,1034.0
-23,0.0,1034.0
-23,-1.0,1034.0
-23,-1.0,1034.0
-23,-1.0,1034.0
-23,-4.0,1034.0
-22,-5.0,1034.0
-23,-3.0,1034.0
-23,-3.0,1034.0
-23,-2.0,1034.0
-23,-3.0,1033.0
-22,-4.0,1033.0
-22,-4.0,1033.0
-22,-4.0,1033.0
-21,-4.0,1033.0
-22,-2.0,1033.0
-22,-2.0,1033.0
-21,-1.0,1032.0
-21,0.0,1030.0
-24,0.0,1029.0
-24,1.0,1028.0
-23,1.0,1027.0
-23,0.0,1027.0
-23,1.0,1027.0
-19,-2.0,1027.0
-20,-2.0,1027.0
-19,-3.0,1027.0
-18,-4.0,1027.0
-18,-5.0,1027.0
-19,-6.0,1027.0
-20,-6.0,1027.0
-18,-3.0,1027.0
-17,-2.0,1027.0
-17,-3.0,1027.0
-18,-4.0,1027.0
-20,-3.0,1027.0
-20,-4.0,1027.0
-20,-4.0,1027.0
-20,-4.0,1028.0
-21,-3.0,1029.0
-23,-2.0,1029.0
-24,-1.0,1029.0
-23,0.0,1028.0
-27,1.0,1026.0
-26,1.0,1025.0
-27,2.0,1025.0
-26,2.0,1025.0
-27,1.0,1024.0
-27,1.0,1024.0
-26,1.0,1025.0
-26,0.0,1024.0
-26,0.0,1024.0
-26,0.0,1024.0
-26,0.0,1024.0
-23,-1.0,1024.0
-24,0.0,1023.0
-24,-1.0,1023.0
-24,0.0,1022.0
-24,0.0,1022.0
-24,-2.0,1021.0
-24,-3.0,1021.0
-23,-4.0,1021.0
-22,-7.0,1021.0
-18,-3.0,1021.0
-22,1.0,1021.0
-23,4.0,1020.0
-24,5.0,1019.0
-25,6.0,1017.0
-24,7.0,1016.0
-24,7.0,1016.0
-25,6.0,1016.0
-24,4.0,1016.0
-24,2.0,1016.0
-23,4.0,1017.0
-23,1.0,1017.0
-23,4.0,1017.0
-18,-3.0,1017.0
-17,-2.0,1017.0
-23,3.0,1017.0
-23,2.0,1017.0
-24,3.0,1017.0
-24,3.0,1017.0
-24,1.0,1016.0
-24,1.0,1016.0
-24,0.0,1016.0
-23,3.0,1016.0
-23,3.0,1017.0
-23,4.0,1017.0
-22,5.0,1017.0
-23,6.0,1017.0
-22,6.0,1016.0
-22,7.0,1015.0
-21,7.0,1015.0
-23,7.0,1014.0
-23,7.0,1014.0
-22,6.0,1015.0
-22,5.0,1015.0
-22,6.0,1015.0
-21,5.0,1015.0
-20,3.0,1015.0
-20,3.0,1014.0
-21,4.0,1014.0
-18,-2.0,1013.0
-20,1.0,1013.0
-18,-2.0,1012.0
-16,-5.0,1012.0
-16,-2.0,1011.0
-15,-5.0,1011.0
-19,2.0,1010.0
-20,5.0,1011.0
-19,5.0,1012.0
-19,6.0,1013.0
-18,7.0,1013.0
-19,7.0,1013.0
-18,9.0,1012.0
-18,9.0,1011.0
-19,9.0,1011.0
-18,9.0,1012.0
-18,9.0,1012.0
-19,8.0,1012.0
-19,8.0,1013.0
-19,7.0,1013.0
-21,7.0,1014.0
-21,7.0,1014.0
-21,6.0,1014.0
-20,7.0,1014.0
-20,7.0,1014.0
-20,7.0,1013.0
-20,6.0,1013.0
-20,6.0,1013.0
-18,3.0,1012.0
-18,4.0,1012.0
-19,6.0,1012.0
-19,6.0,1013.0
-18,6.0,1013.0
-18,7.0,1014.0
-18,8.0,1015.0
-18,9.0,1015.0
-17,10.0,1015.0
-18,11.0,1014.0
-17,11.0,1014.0
-17,11.0,1014.0
-17,11.0,1014.0
-16,10.0,1015.0
-16,9.0,1015.0
-16,9.0,1016.0
-14,3.0,1017.0
-14,0.0,1017.0
-12,-1.0,1018.0
-12,0.0,1019.0
-13,-2.0,1019.0
-12,-4.0,1019.0
-12,-4.0,1019.0
-12,-4.0,1019.0
-12,-5.0,1020.0
-10,-2.0,1020.0
-7,-2.0,1020.0
-9,-5.0,1020.0
-9,-5.0,1021.0
-7,-2.0,1021.0
-7,2.0,1021.0
-8,4.0,1020.0
-8,5.0,1019.0
-9,7.0,1017.0
-9,7.0,1016.0
-10,7.0,1016.0
-10,6.0,1016.0
-9,4.0,1016.0
-8,3.0,1016.0
-9,1.0,1016.0
-8,0.0,1017.0
-8,0.0,1017.0
-8,-1.0,1017.0
-7,-1.0,1018.0
-9,0.0,1018.0
-9,1.0,1018.0
-9,0.0,1019.0
-9,1.0,1019.0
-9,-2.0,1020.0
-9,-1.0,1020.0
-13,0.0,1020.0
-13,-1.0,1022.0
-12,-1.0,1023.0
-13,4.0,1024.0
-16,7.0,1025.0
-16,8.0,1024.0
-16,8.0,1023.0
-17,9.0,1022.0
-18,9.0,1022.0
-17,8.0,1022.0
-17,7.0,1022.0
-17,5.0,1023.0
-17,3.0,1023.0
-17,3.0,1024.0
-16,1.0,1024.0
-13,-1.0,1024.0
-11,-1.0,1025.0
-8,-1.0,1025.0
-6,-1.0,1026.0
-6,-2.0,1025.0
-7,-2.0,1025.0
-7,-2.0,1025.0
-9,-5.0,1025.0
-9,-5.0,1025.0
-9,-6.0,1025.0
-7,-4.0,1025.0
-7,-3.0,1025.0
-6,-2.0,1025.0
-6,-1.0,1025.0
-5,-1.0,1024.0
-6,0.0,1023.0
-7,1.0,1021.0
-7,2.0,1020.0
-7,2.0,1020.0
-7,2.0,1020.0
-7,1.0,1020.0
-8,-2.0,1020.0
-8,-3.0,1021.0
-8,-4.0,1021.0
-8,-4.0,1021.0
-8,-4.0,1021.0
-9,-5.0,1021.0
-8,-4.0,1021.0
-10,-6.0,1022.0
-8,-5.0,1022.0
-9,-6.0,1022.0
-10,-7.0,1023.0
-10,-7.0,1023.0
-9,-6.0,1023.0
-10,-7.0,1024.0
-8,-4.0,1024.0
-8,-2.0,1025.0
-8,1.0,1026.0
-12,5.0,1026.0
-14,5.0,1025.0
-14,5.0,1024.0
-15,6.0,1024.0
-15,6.0,1024.0
-15,6.0,1024.0
-15,3.0,1024.0
-15,1.0,1025.0
-12,-1.0,1025.0
-12,-2.0,1026.0
-12,0.0,1026.0
-9,-1.0,1027.0
-8,-2.0,1028.0
-7,-3.0,1028.0
-5,-2.0,1028.0
-5,-1.0,1028.0
-5,-1.0,1028.0
-5,-1.0,1027.0
-5,-1.0,1027.0
-5,-1.0,1027.0
-5,-1.0,1027.0
-5,-1.0,1027.0
-6,-1.0,1028.0
-5,-1.0,1028.0
-4,0.0,1027.0
-4,0.0,1026.0
-5,0.0,1025.0
-5,0.0,1024.0
-5,0.0,1024.0
-5,0.0,1024.0
-5,0.0,1024.0
-7,-2.0,1024.0
-6,-2.0,1024.0
-5,-1.0,1025.0
-6,-1.0,1025.0
-6,-1.0,1025.0
-6,-1.0,1024.0
-6,-1.0,1024.0
-6,-2.0,1024.0
-7,-4.0,1024.0
-7,-4.0,1025.0
-6,-3.0,1025.0
-6,-3.0,1024.0
-8,-5.0,1024.0
-7,-5.0,1025.0
-6,-3.0,1026.0
-7,-1.0,1027.0
-8,1.0,1028.0
-11,3.0,1027.0
-14,3.0,1027.0
-14,5.0,1026.0
-16,5.0,1026.0
-16,5.0,1026.0
-16,5.0,1027.0
-16,4.0,1028.0
-16,4.0,1028.0
-16,-1.0,1029.0
-19,-1.0,1030.0
-20,0.0,1031.0
-25,0.0,1032.0
-21,-4.0,1032.0
-22,-3.0,1032.0
-21,-4.0,1033.0
-21,-4.0,1033.0
-20,-4.0,1033.0
-20,-5.0,1034.0
-20,-5.0,1034.0
-21,-6.0,1034.0
-20,-6.0,1034.0
-20,-5.0,1035.0
-21,-5.0,1036.0
-20,-2.0,1036.0
-21,-1.0,1035.0
-28,0.0,1034.0
-27,1.0,1033.0
-25,0.0,1032.0
-26,0.0,1032.0
-25,0.0,1032.0
-26,-1.0,1033.0
-26,-2.0,1033.0
-25,-2.0,1033.0
-25,-5.0,1034.0
-25,-7.0,1034.0
-23,-8.0,1034.0
-24,-7.0,1034.0
-23,-10.0,1034.0
-23,-10.0,1033.0
-23,-9.0,1033.0
-23,-11.0,1033.0
-23,-8.0,1033.0
-26,-6.0,1033.0
-25,-7.0,1033.0
-25,-9.0,1033.0
-24,-9.0,1034.0
-25,-4.0,1035.0
-26,-3.0,1035.0
-28,-2.0,1034.0
-28,0.0,1032.0
-32,0.0,1031.0
-33,1.0,1029.0
-35,1.0,1029.0
-34,1.0,1029.0
-26,0.0,1029.0
-24,-1.0,1029.0
-23,-2.0,1030.0
-22,-2.0,1030.0
-23,-2.0,1030.0
-24,-6.0,1031.0
-21,-8.0,1031.0
-20,-9.0,1031.0
-20,-9.0,1031.0
-22,-12.0,1031.0
-22,-11.0,1031.0
-22,-12.0,1031.0
-23,-13.0,1031.0
-22,-13.0,1031.0
-23,-13.0,1031.0
-22,-11.0,1031.0
-21,-8.0,1032.0
-22,-5.0,1032.0
-23,-2.0,1032.0
-25,0.0,1031.0
-27,3.0,1030.0
-28,3.0,1029.0
-27,4.0,1029.0
-29,5.0,1029.0
-26,2.0,1029.0
-26,1.0,1030.0
-25,1.0,1030.0
-20,-3.0,1031.0
-24,1.0,1031.0
-19,-5.0,1032.0
-20,-8.0,1032.0
-19,-9.0,1032.0
-19,-9.0,1032.0
-19,-9.0,1032.0
-19,-10.0,1032.0
-21,-10.0,1032.0
-19,-11.0,1032.0
-20,-12.0,1031.0
-20,-11.0,1031.0
-20,-11.0,1032.0
-18,-7.0,1032.0
-20,-3.0,1032.0
-21,-1.0,1031.0
-25,1.0,1030.0
-25,3.0,1029.0
-25,5.0,1028.0
-27,5.0,1027.0
-25,4.0,1027.0
-22,2.0,1027.0
-21,2.0,1028.0
-19,2.0,1029.0
-18,-4.0,1029.0
-19,-5.0,1030.0
-19,-1.0,1031.0
-19,-2.0,1032.0
-22,1.0,1032.0
-21,-1.0,1033.0
-24,-1.0,1034.0
-22,-3.0,1035.0
-23,-6.0,1035.0
-22,-7.0,1035.0
-24,-6.0,1036.0
-23,-7.0,1037.0
-22,-6.0,1038.0
-22,-2.0,1039.0
-23,0.0,1039.0
-26,1.0,1039.0
-26,1.0,1038.0
-27,2.0,1036.0
-27,2.0,1036.0
-27,4.0,1035.0
-27,3.0,1035.0
-27,2.0,1035.0
-26,1.0,1035.0
-25,0.0,1035.0
-22,-2.0,1035.0
-22,-4.0,1035.0
-21,-8.0,1035.0
-22,-9.0,1035.0
-19,-9.0,1034.0
-20,-9.0,1034.0
-20,-9.0,1034.0
-18,-9.0,1034.0
-20,-11.0,1033.0
-20,-11.0,1033.0
-19,-12.0,1033.0
-19,-11.0,1033.0
-19,-11.0,1033.0
-17,-8.0,1034.0
-18,-4.0,1033.0
-18,-1.0,1033.0
-19,0.0,1031.0
-23,1.0,1030.0
-22,2.0,1029.0
-23,3.0,1029.0
-23,3.0,1029.0
-22,0.0,1029.0
-20,-2.0,1030.0
-19,-6.0,1030.0
-16,-6.0,1031.0
-18,-7.0,1031.0
-17,-7.0,1032.0
-19,-8.0,1032.0
-18,-7.0,1033.0
-19,-8.0,1033.0
-20,-9.0,1033.0
-19,-8.0,1034.0
-21,-10.0,1034.0
-19,-9.0,1034.0
-20,-9.0,1034.0
-18,-9.0,1035.0
-18,-11.0,1035.0
-15,-7.0,1036.0
-12,-2.0,1036.0
-20,-1.0,1036.0
-23,1.0,1035.0
-24,2.0,1033.0
-23,3.0,1033.0
-22,3.0,1033.0
-19,3.0,1032.0
-17,1.0,1033.0
-16,0.0,1033.0
-17,0.0,1033.0
-16,1.0,1033.0
-15,-5.0,1034.0
-14,-5.0,1034.0
-14,-6.0,1034.0
-13,-7.0,1033.0
-14,-8.0,1033.0
-15,-7.0,1034.0
-17,-10.0,1033.0
-17,-10.0,1033.0
-18,-10.0,1033.0
-19,-10.0,1032.0
-18,-10.0,1033.0
-18,-7.0,1033.0
-18,-5.0,1033.0
-17,-2.0,1033.0
-18,0.0,1033.0
-20,2.0,1032.0
-22,5.0,1030.0
-22,5.0,1029.0
-22,5.0,1029.0
-23,5.0,1029.0
-23,2.0,1028.0
-16,2.0,1029.0
-15,0.0,1029.0
-13,-2.0,1029.0
-11,-2.0,1029.0
-11,-2.0,1028.0
-10,-2.0,1029.0
-10,-3.0,1028.0
-9,-3.0,1027.0
-9,-3.0,1027.0
-8,-3.0,1027.0
-7,-3.0,1027.0
-7,-3.0,1026.0
-7,-4.0,1027.0
-7,-4.0,1027.0
-8,-5.0,1028.0
-8,-5.0,1028.0
-6,-2.0,1028.0
-11,1.0,1028.0
-11,2.0,1027.0
-10,3.0,1027.0
-11,4.0,1026.0
-15,5.0,1027.0
-14,5.0,1027.0
-11,3.0,1027.0
-7,0.0,1029.0
-7,-2.0,1029.0
-6,-1.0,1030.0
-5,-1.0,1031.0
-5,-2.0,1031.0
-4,-1.0,1031.0
-4,-1.0,1031.0
-5,-2.0,1031.0
-5,-2.0,1031.0
-7,-2.0,1031.0
-10,-2.0,1031.0
-10,-3.0,1031.0
-10,-3.0,1031.0
-10,-3.0,1032.0
-10,-3.0,1032.0
-10,-3.0,1033.0
-10,-2.0,1033.0
-9,0.0,1033.0
-10,1.0,1032.0
-11,3.0,1031.0
-13,5.0,1030.0
-21,5.0,1030.0
-21,5.0,1030.0
-22,4.0,1030.0
-23,4.0,1031.0
-22,3.0,1031.0
-22,3.0,1031.0
-22,3.0,1032.0
-18,-1.0,1032.0
-23,3.0,1032.0
-22,1.0,1032.0
-20,-2.0,1032.0
-21,2.0,1033.0
-17,-1.0,1033.0
-17,-4.0,1033.0
-16,-5.0,1033.0
-16,-8.0,1033.0
-17,-6.0,1034.0
-16,-5.0,1034.0
-15,-1.0,1035.0
-19,3.0,1035.0
-20,4.0,1035.0
-20,5.0,1034.0
-21,6.0,1033.0
-20,6.0,1032.0
-19,6.0,1032.0
-18,5.0,1031.0
-18,3.0,1031.0
-19,3.0,1032.0
-16,1.0,1032.0
-15,1.0,1031.0
-14,1.0,1031.0
-12,-2.0,1032.0
-11,-2.0,1031.0
-9,-2.0,1030.0
-8,-2.0,1030.0
-8,-2.0,1030.0
-8,-2.0,1028.0
-7,-2.0,1027.0
-7,-3.0,1027.0
-7,-3.0,1026.0
-7,-2.0,1026.0
-7,-3.0,1025.0
-7,-2.0,1026.0
-6,-2.0,1026.0
-6,-1.0,1025.0
-7,1.0,1023.0
-8,2.0,1021.0
-9,3.0,1020.0
-9,3.0,1020.0
-9,3.0,1020.0
-9,1.0,1021.0
-9,1.0,1022.0
-21,5.0,1023.0
-21,3.0,1024.0
-21,2.0,1025.0
-22,2.0,1026.0
-21,1.0,1025.0
-19,-1.0,1025.0
-20,0.0,1026.0
-21,-1.0,1027.0
-23,-1.0,1027.0
-22,-2.0,1027.0
-21,-2.0,1028.0
-21,-3.0,1028.0
-21,-2.0,1028.0
-21,-2.0,1029.0
-21,-1.0,1029.0
-23,0.0,1030.0
-24,1.0,1030.0
-25,2.0,1030.0
-24,3.0,1029.0
-24,4.0,1029.0
-25,3.0,1029.0
-24,3.0,1030.0
-24,2.0,1030.0
-24,1.0,1032.0
-23,0.0,1032.0
-20,0.0,1033.0
-20,-1.0,1034.0
-20,-1.0,1034.0
-20,-1.0,1034.0
-20,-2.0,1034.0
-20,-3.0,1034.0
-22,-2.0,1034.0
-22,-6.0,1035.0
-22,-4.0,1035.0
-22,-6.0,1035.0
-21,-5.0,1035.0
-22,-5.0,1035.0
-21,-5.0,1035.0
-20,-3.0,1035.0
-21,-1.0,1035.0
-23,2.0,1035.0
-24,2.0,1033.0
-24,4.0,1032.0
-25,4.0,1030.0
-24,4.0,1030.0
-24,3.0,1029.0
-23,3.0,1029.0
-24,1.0,1029.0
-23,1.0,1029.0
-20,-1.0,1028.0
-19,-1.0,1028.0
-18,-4.0,1028.0
-18,-5.0,1027.0
-18,-6.0,1027.0
-19,-6.0,1026.0
-18,-8.0,1026.0
-18,-8.0,1026.0
-18,-9.0,1025.0
-18,-9.0,1025.0
-17,-9.0,1025.0
-19,-10.0,1025.0
-18,-9.0,1025.0
-16,-5.0,1025.0
-18,-2.0,1025.0
-20,0.0,1025.0
-20,2.0,1024.0
-20,3.0,1023.0
-21,5.0,1021.0
-22,5.0,1021.0
-21,5.0,1021.0
-21,4.0,1021.0
-20,1.0,1021.0
-16,-2.0,1021.0
-16,-2.0,1022.0
-16,-4.0,1022.0
-17,-5.0,1022.0
-15,-5.0,1022.0
-16,-3.0,1021.0
-16,-6.0,1021.0
-15,-7.0,1020.0
-15,-7.0,1020.0
-15,-7.0,1020.0
-16,-8.0,1019.0
-15,-8.0,1018.0
-16,-8.0,1018.0
-15,-6.0,1018.0
-13,-5.0,1018.0
-14,-2.0,1017.0
-16,0.0,1018.0
-15,2.0,1016.0
-15,2.0,1015.0
-14,2.0,1014.0
-14,3.0,1014.0
-14,3.0,1013.0
-14,1.0,1013.0
-12,-1.0,1014.0
-12,-4.0,1015.0
-11,-3.0,1015.0
-12,-5.0,1015.0
-11,-4.0,1015.0
-11,-3.0,1016.0
-11,-3.0,1015.0
-12,-3.0,1016.0
-11,-3.0,1015.0
-11,-3.0,1014.0
-12,-2.0,1015.0
-12,-3.0,1014.0
-12,-3.0,1014.0
-12,-3.0,1016.0
-12,-3.0,1016.0
-12,-1.0,1017.0
-13,1.0,1017.0
-16,4.0,1019.0
-15,5.0,1018.0
-16,7.0,1017.0
-21,10.0,1016.0
-22,10.0,1017.0
-23,10.0,1017.0
-24,9.0,1018.0
-24,9.0,1019.0
-25,8.0,1020.0
-24,5.0,1021.0
-23,4.0,1021.0
-23,4.0,1021.0
-21,1.0,1022.0
-20,1.0,1023.0
-19,-1.0,1022.0
-17,-1.0,1023.0
-17,-1.0,1023.0
-17,-1.0,1023.0
-15,-2.0,1023.0
-19,1.0,1024.0
-21,1.0,1025.0
-20,0.0,1026.0
-21,5.0,1027.0
-20,6.0,1028.0
-21,6.0,1028.0
-22,6.0,1028.0
-22,6.0,1027.0
-24,6.0,1027.0
-24,6.0,1027.0
-24,5.0,1027.0
-24,4.0,1028.0
-23,0.0,1029.0
-20,-1.0,1030.0
-22,-2.0,1031.0
-13,0.0,1032.0
-7,0.0,1033.0
-7,-1.0,1034.0
-8,-2.0,1034.0
-9,-3.0,1034.0
-9,-5.0,1034.0
-8,-3.0,1034.0
-9,-2.0,1033.0
-9,-2.0,1033.0
-10,-3.0,1033.0
-12,-5.0,1034.0
-12,-6.0,1034.0
-11,-3.0,1033.0
-10,-1.0,1033.0
-11,1.0,1032.0
-11,2.0,1031.0
-12,2.0,1029.0
-12,2.0,1027.0
-12,3.0,1026.0
-13,3.0,1024.0
-13,2.0,1024.0
-13,1.0,1024.0
-12,0.0,1024.0
-12,0.0,1023.0
-10,-1.0,1023.0
-8,-2.0,1022.0
-8,-3.0,1021.0
-8,-3.0,1020.0
-9,-5.0,1020.0
-10,-6.0,1019.0
-10,-6.0,1019.0
-10,-7.0,1018.0
-10,-6.0,1017.0
-11,-7.0,1017.0
-10,-7.0,1017.0
-10,-6.0,1017.0
-8,-4.0,1017.0
-8,-1.0,1017.0
-11,2.0,1018.0
-12,3.0,1017.0
-12,5.0,1016.0
-12,7.0,1016.0
-12,7.0,1016.0
-12,7.0,1017.0
-12,6.0,1018.0
-20,8.0,1020.0
-27,7.0,1022.0
-27,7.0,1023.0
-28,5.0,1025.0
-28,4.0,1026.0
-26,2.0,1027.0
-24,2.0,1028.0
-21,-1.0,1028.0
-21,-3.0,1029.0
-21,-4.0,1029.0
-21,-5.0,1029.0
-22,-5.0,1029.0
-21,-4.0,1029.0
-22,-3.0,1030.0
-21,-4.0,1031.0
-19,0.0,1031.0
-22,1.0,1031.0
-16,2.0,1031.0
-16,3.0,1030.0
-11,5.0,1028.0
-12,5.0,1028.0
-11,5.0,1027.0
-12,5.0,1026.0
-13,4.0,1025.0
-14,1.0,1025.0
-13,0.0,1025.0
-10,1.0,1025.0
-8,-1.0,1025.0
-8,-2.0,1024.0
-8,-3.0,1023.0
-9,-4.0,1023.0
-9,-5.0,1022.0
-8,-4.0,1021.0
-9,-5.0,1020.0
-10,-6.0,1019.0
-10,-7.0,1017.0
-10,-7.0,1016.0
-10,-7.0,1016.0
-10,-7.0,1015.0
-7,-3.0,1016.0
-7,-2.0,1015.0
-7,0.0,1014.0
-8,1.0,1013.0
-9,2.0,1012.0
-9,2.0,1011.0
-9,3.0,1011.0
-9,3.0,1011.0
-9,2.0,1011.0
-8,-1.0,1011.0
-9,-3.0,1012.0
-9,-3.0,1013.0
-9,-3.0,1013.0
-10,-4.0,1013.0
-8,-2.0,1013.0
-10,-3.0,1014.0
-10,-3.0,1014.0
-10,-4.0,1015.0
-10,-2.0,1015.0
-15,-1.0,1016.0
-14,-4.0,1016.0
-21,1.0,1017.0
-20,0.0,1018.0
-19,-2.0,1019.0
-23,4.0,1020.0
-24,4.0,1021.0
-26,5.0,1021.0
-27,7.0,1020.0
-27,7.0,1018.0
-26,8.0,1017.0
-26,8.0,1017.0
-26,8.0,1017.0
-24,7.0,1017.0
-24,4.0,1018.0
-18,4.0,1018.0
-7,2.0,1019.0
-6,0.0,1020.0
-5,-1.0,1020.0
-6,-2.0,1020.0
-7,-1.0,1021.0
-7,-1.0,1021.0
-7,-1.0,1021.0
-7,-2.0,1021.0
-8,-2.0,1020.0
-9,-4.0,1020.0
-9,-4.0,1020.0
-8,-3.0,1020.0
-8,-4.0,1020.0
-6,-1.0,1020.0
-7,1.0,1020.0
